117.74390811246121,117.97467974660685,118.3234870955348,118.64289638388436,117.4319481945713,118.05119614070281,117.80497270030901,118.18003505578963,117.98734633211279,117.85349222604418,
118.49068301351508,118.68004613410449,118.34877380297985,118.4601775467163,118.41714293765835,118.02435283310479,117.82306009257445,118.12397005531238,118.52209776814561,118.24062276876066,
118.37433421664173,118.32786933134776,118.41466080001555,118.3627584935748,118.48877491755411,118.47464198165108,118.14783404924674,118.62452933576424,118.24083758617053,118.40923873346765,
118.3601138170925,118.50670818751678,118.49804439774016,118.0438007057528,118.16604945575818,118.63192776037613,119.75636558246333,118.77574662555708,118.59136597049655,118.4605682316469,
119.24768605490681,118.4507505854126,118.35955321055371,118.9303964888677,118.80228198680561,118.64494151930558,118.35844898066716,119.1350903082639,118.41713312768843,118.72684204869438,
118.51679670839803,118.61229160340736,118.70307373889955,118.71339247375727,118.82662541983882,118.42942055070307,118.83388125040801,118.63809892832069,118.67505815764889,118.26845403236803,
118.39684380113613,118.88592218339909,118.00455070543103,118.92288549226942,118.85904940014007,119.03282835526625,118.85699301742716,118.21852908132132,118.36529561429052,118.48306445265189,
118.60883620532695,118.65939554007491,118.44878540968057,118.50069633312523,118.99398958857637,118.8107808138011,118.62052679318003,118.5146577131236,118.40476203040453,118.30534195539076,
118.54417548002675,118.61497800797224,118.29440516966861,118.43862136703683,119.48277155827964,118.52304309164174,118.43610399612226,118.8114697932615,118.4074789879378,118.85420844872715,
118.32584071450401,118.40788219863316,118.38986041082535,118.43990107777063,119.2165535594686,118.53750944166677,118.80324887024472,118.70178121497156,118.67093264177674,119.51062920986442,
118.97616484877653,118.57232488912996,118.63653052906739,118.76872044306947,118.65739756589755,118.53564704710152,119.18092154961778,118.46970402862644,118.33857278921641,119.11056435690261,
118.7494448024081,118.53912258282071,119.48795478377724,118.84621106821578,118.88459096406586,118.79883915587561,119.20131721365033,118.72754757083021,118.6536908360431,118.6709860903211,
118.81475482531823,118.60398976132274,119.55655196274165,118.83535656007007,119.25973368994892,119.14890245889546,118.87565782276215,118.85191727784695,119.1962424509693,118.79892635461874,
119.96516924863681,118.97162137622945,119.4340022727265,119.02684779738775,119.04322253144346,119.0305942769046,119.03235909412615,119.05034216120839,119.36737971153343,118.8559065941372,
119.52917693473864,119.48016720748274,119.40512872772524,119.50871329987422,119.13012427085778,119.54301266389666,119.24261734524043,119.19675605976954,119.59207774564857,119.8368084015674,
119.2976490642177,119.44333820481552,118.97485751530621,119.54811612406047,119.31754427572014,119.7236810203758,118.7180421257508,119.06229932658607,119.46365774684818,119.39877602370689,
119.24548053223407,118.79068468726473,119.3111610285705,120.01899328792933,119.0423249930027,119.47313878830755,119.45909659541212,119.26704913680442,119.92344147671247,119.74289439211134,
118.03403543622699,117.54133449512301,118.34450885583647,117.75441852485528,118.23554415191757,118.15486596932169,117.98796646716073,117.96785185154295,118.21994146116776,117.91089744662168,
118.58811330422759,118.46994570118841,117.5416960104485,118.5095682668034,119.30400836106855,118.20661313849268,118.26928480993956,118.32696009497158,118.7996324901469,118.20500852057012,
118.2877627631533,118.29312199732522,118.24943240737775,119.47264060314046,118.20926443603821,118.59980504988926,118.34217727003852,118.1220292216749,118.20212885091314,118.41085330746137,
118.76106181641808,118.38847815711051,118.78325233666692,117.96315002441406,117.48765809828183,117.59409974701703,118.34564615075942,118.3902044154238,119.29440243064892,118.12891866045538,
118.43405064864783,118.37844876339659,118.9852343161474,118.40388456278015,118.17127103277016,118.37279269809369,118.15988529176684,117.88929615321103,118.44892392016482,118.39345068315743,
118.43654116877588,118.40536249242723,118.74457618239103,117.9774743320886,118.02104105084436,118.33205638866639,118.386211396195,118.28970239375485,118.36984588572523,118.28093031491153,
118.41014200641075,119.03247997560538,118.58063175500138,118.43039248499554,118.41421894164523,118.98385718412464,118.71149112220155,118.58068615588127,118.75165348290466,118.15378938178765,
118.3090220761369,118.0223651592969,118.29523763607722,118.3980561545468,118.51104552502511,118.97942659031833,119.10475556849269,118.6299539032043,118.93392657634104,118.74022644676734,
118.2060845598462,118.44255558832083,118.1480263605481,118.50643614999717,117.80816251743818,118.02385596703971,118.17727126862155,118.29548293387052,118.29003802832449,118.52106480742805,
118.09075944777578,117.97237183898687,118.0424454374006,118.32837863080204,118.50013466720702,118.1309639356914,118.0909101893194,118.38532084127655,118.2814072619658,118.2645916666952,
118.8422495634295,118.31998642318649,118.08023512340151,118.26144571707118,117.93375696678413,118.26489614788443,118.83927267149556,118.05629456153838,118.28977234050399,118.73953877465101,
117.9785451827338,118.35993347672047,118.28140552411787,117.7805306261289,118.56299396854592,118.27324860426597,117.91235203656834,118.20880800363375,118.3981835541199,118.39500422362471,
117.8891795083182,117.6948271029978,117.33504596655257,118.40313649357995,117.97327814029995,118.02294889523182,118.31061201897683,118.06277864100412,118.16660485591274,118.05326750071254,
117.98417237523245,118.61161323089618,118.32694484165404,118.2239213641733,117.82886303518899,118.01809033413883,118.10654971923213,118.12071817595279,118.64041541033657,118.39357328804908,
118.01779097144026,117.96688420482678,117.28991695283912,118.13203050731681,117.9406002330361,118.26826457394054,117.90667651873082,118.43652003520401,118.01316969865002,118.25318982294993,
118.584272122127,118.2342978521483,118.07213419058826,118.19226151815383,118.88005573902046,118.08371333952527,117.88879134837771,117.76069344539428,117.60189857776277,118.28963261895115,
117.9282778595807,118.26107552833855,118.35293562413426,118.1842130072182,118.21201437624404,118.31448782526422,117.92269915656652,117.81428514915751,117.81310302158818,118.30515765026212,
117.71840374410385,117.96857470745454,117.77216711034998,117.68202571535949,117.9229396044393,118.30300082080066,118.35089013708057,118.34016172558768,117.85853185382439,117.89779125672067,
117.9674664082122,118.2544539126684,118.26963360735681,118.0763539064792,117.76980515365722,117.93397671589628,117.75944373104721,117.81629484175937,118.35809380112914,117.72630934545305,
117.88495497993426,118.4394717994146,117.99449434317648,117.91260972170858,117.79517941822996,118.07492280978477,119.1494956909446,118.04738433560124,117.80478366278112,118.1908373622573,
117.71319437713828,117.80366946774302,118.19937010115245,117.86627179553034,117.88520707609132,117.96425357478438,118.03175490215654,118.17013983905781,117.6535809461493,117.94931209052447,
118.9271822324954,117.64198517077602,118.16332599613816,117.79939594783355,117.97429406584706,117.9040128068882,117.8654226642102,117.5537632733467,117.94822625804227,117.80815483356128,
117.88625587255228,117.6305109076784,117.85733339691069,117.79238877102034,117.75329938647337,118.06133444648003,118.36726828111568,117.56946618511574,117.41803464310942,119.09378677635686,
117.96821518387878,118.0895405614283,117.33683316997485,117.85123412666144,118.04302677314263,118.15150872257072,117.96607615286484,117.83300988306291,117.73677931493148,118.0865775483544,
117.74958642519778,118.23077960085357,118.04755447583739,117.78464068536414,117.62390185444383,117.97716779320035,118.30119768052828,118.15194692648947,117.94449105556123,118.29511709086364,
118.24808156024665,117.89231301273685,117.91303240682464,118.22262629651232,119.08648465794977,117.12735283869551,118.29239907639567,118.1242557275691,118.0351121572894,118.23238863720326,
117.9252409292385,117.83153068105457,118.08440600131871,118.02382699743612,118.05353894986911,117.70682713511633,117.91988584189676,117.93446659913752,118.25457371264929,117.92571832198882,
117.47946536703967,117.5186098163831,118.23508000391303,117.63525432080496,117.86575742677087,118.14258580183377,117.32085303164786,119.0216664702748,117.68400110612856,118.27980454533827,
118.11919994628988,117.71678004035493,117.76475797122112,117.49011816113489,118.34025798289804,118.78047337697353,117.98583435453475,118.12786983780097,117.57975948153762,117.6998415280832,
117.54436447919579,118.07994874630822,117.84614536876325,117.66036925412482,117.74114837055095,118.14146910741692,117.45918983593583,117.4026564967935,117.85125681111822,117.95098183286609,
117.64925712090917,117.6232402966707,117.91283658018801,117.92016080202302,118.7795197404339,117.3186456306139,118.0721821745392,117.96324236213695,117.76964664127445,117.91054697218351,
