964.7,653.5,120.3,
964.7,655.3,122.2,
964.8,655.0,121.9,
964.7,652.6,119.3,
964.8,649.8,116.4,
964.7,653.2,120.0,
964.7,653.6,120.4,
964.7,654.7,121.6,
964.7,653.4,120.2,
964.7,653.9,120.7,
964.7,654.8,121.7,
964.8,653.6,120.4,
964.7,653.8,120.6,
964.7,653.7,120.5,
964.7,653.7,120.5,
964.7,653.6,120.4,
964.8,653.8,120.6,
964.8,653.7,120.5,
964.8,654.0,120.8,
964.8,653.7,120.5,
964.8,653.7,120.5,
964.7,653.6,120.4,
964.8,653.2,120.0,
964.7,653.0,119.8,
964.7,653.8,120.6,
964.7,654.3,121.1,
964.7,654.3,121.1,
964.8,654.1,120.9,
964.7,654.4,121.2,
964.7,653.7,120.5,
964.8,653.7,120.5,
964.8,653.7,120.5,
964.7,653.8,120.6,
964.7,653.7,120.5,
964.7,653.8,120.6,
964.8,653.8,120.6,
964.8,653.7,120.5,
964.8,653.7,120.5,
964.8,653.8,120.6,
964.8,653.4,120.2,
964.7,654.2,121.0,
964.7,653.9,120.7,
964.8,653.8,120.6,
964.8,654.6,121.5,
964.8,653.7,120.5,
964.8,653.9,120.7,
964.8,653.8,120.6,
964.8,653.7,120.5,
964.8,653.7,120.5,
964.8,654.0,120.8,
964.8,654.3,121.1,
964.8,654.1,120.9,
964.8,654.5,121.3,
964.8,653.4,120.2,
964.8,654.1,120.9,
964.8,653.7,120.5,
964.8,653.7,120.5,
964.8,653.9,120.7,
964.8,653.9,120.7,
964.8,653.5,120.3,
964.8,653.6,120.4,
964.8,653.7,120.5,
964.8,654.2,121.0,
964.8,653.2,120.0,
964.8,654.3,121.1,
964.8,653.9,120.7,
964.8,653.4,120.2,
964.8,653.9,120.7,
964.9,654.0,120.8,
964.8,653.7,120.5,
964.8,653.9,120.7,
964.8,653.9,120.7,
964.8,654.1,120.9,
964.8,653.4,120.2,
964.8,654.0,120.8,
964.8,654.1,120.9,
964.9,653.8,120.6,
964.8,654.2,121.0,
964.8,653.8,120.6,
964.8,653.6,120.4,
964.8,654.1,120.9,
964.8,654.2,121.0,
964.8,653.3,120.1,
964.8,653.7,120.5,
964.8,653.8,120.6,
964.9,654.2,121.0,
964.9,653.9,120.7,
964.8,653.9,120.7,
964.8,653.7,120.5,
964.8,653.8,120.6,
964.8,653.9,120.7,
964.8,653.9,120.7,
964.9,653.7,120.5,
964.9,653.7,120.5,
964.9,653.4,120.2,
964.8,654.6,121.5,
964.8,653.8,120.6,
964.9,653.8,120.6,
964.9,653.9,120.7,
964.9,653.8,120.6,
964.9,653.7,120.5,
964.8,653.6,120.4,
964.8,654.2,121.0,
964.8,654.0,120.8,
964.8,654.1,120.9,
964.9,653.5,120.3,
964.8,654.0,120.8,
964.8,653.9,120.7,
964.8,653.7,120.5,
964.9,653.6,120.4,
964.8,654.6,121.5,
964.8,654.8,121.7,
964.9,654.1,120.9,
964.8,653.9,120.7,
964.8,653.6,120.4,
964.9,653.9,120.7,
964.8,654.2,121.0,
964.8,653.8,120.6,
964.9,653.6,120.4,
964.9,654.2,121.0,
