957.4,653.9,120.7,
957.4,653.7,120.5,
957.4,653.7,120.5,
957.4,653.8,120.6,
957.4,654.6,121.5,
957.4,653.6,120.4,
957.4,653.6,120.4,
957.4,653.0,119.8,
957.5,653.5,120.3,
957.4,653.4,120.2,
957.5,653.7,120.5,
957.5,653.5,120.3,
957.4,653.1,119.9,
957.5,652.2,118.9,
957.5,652.3,119.0,
957.4,653.7,120.5,
957.5,653.1,119.9,
957.4,653.8,120.6,
957.5,653.9,120.7,
957.5,653.7,120.5,
957.5,653.6,120.4,
957.5,653.8,120.6,
957.5,652.2,118.9,
957.4,653.8,120.6,
957.5,653.5,120.3,
957.5,654.1,120.9,
957.5,653.3,120.1,
957.5,654.5,121.4,
957.5,654.0,120.8,
957.5,653.7,120.5,
957.5,653.5,120.3,
957.5,653.8,120.6,
957.5,654.0,120.8,
957.5,653.6,120.4,
957.5,653.9,120.7,
957.5,650.2,116.8,
957.4,653.3,120.1,
957.5,653.5,120.3,
957.5,652.2,118.9,
957.5,654.2,121.0,
957.5,653.5,120.3,
957.4,653.6,120.4,
957.5,653.4,120.2,
957.5,653.4,120.2,
957.5,653.9,120.7,
957.5,653.5,120.3,
957.5,653.3,120.1,
957.5,652.7,119.5,
957.5,653.8,120.6,
957.5,653.9,120.7,
957.5,653.7,120.5,
957.6,653.4,120.2,
957.5,653.2,120.0,
957.5,653.5,120.3,
957.6,653.9,120.7,
957.6,654.0,120.8,
957.5,654.2,121.0,
957.5,653.7,120.5,
957.5,654.4,121.2,
957.5,654.0,120.8,
957.5,653.5,120.3,
957.5,652.4,119.1,
957.5,653.5,120.3,
957.5,653.7,120.5,
957.5,653.7,120.5,
957.5,653.6,120.4,
957.5,653.9,120.7,
957.5,654.1,120.9,
957.6,653.6,120.4,
957.5,653.1,119.9,
957.5,653.4,120.2,
957.6,653.7,120.5,
957.6,654.7,121.6,
957.5,653.9,120.7,
957.5,653.8,120.6,
957.5,653.7,120.5,
957.5,653.6,120.4,
957.5,653.7,120.5,
957.5,654.2,121.0,
957.5,653.8,120.6,
957.5,654.7,121.6,
957.5,653.9,120.7,
957.5,653.7,120.5,
957.5,653.7,120.5,
957.5,653.8,120.6,
957.5,653.8,120.6,
957.6,653.7,120.5,
957.5,653.7,120.5,
957.5,653.7,120.5,
957.5,653.0,119.8,
957.6,654.6,121.5,
957.5,653.7,120.5,
957.6,652.0,118.7,
957.5,654.9,121.8,
957.5,657.9,124.9,
957.6,654.0,120.8,
957.6,654.7,121.6,
957.6,651.5,118.2,
957.5,653.0,119.8,
957.6,655.0,121.9,
957.5,659.5,126.6,
957.6,653.3,120.1,
957.5,653.6,120.4,
957.6,653.3,120.1,
957.6,653.6,120.4,
957.5,654.0,120.8,
957.6,654.0,120.8,
957.6,653.6,120.4,
957.5,653.5,120.3,
957.5,653.6,120.4,
957.6,653.8,120.6,
957.6,653.6,120.4,
